"","year","variable","abb","state","value","value_real","drop"
"17609",2002,"public_building_standards","OK","Oklahoma",0,0,NA
"17610",2002,"public_building_standards","OR","Oregon",1,1,NA
"17611",2002,"public_building_standards","PA","Pennsylvania",0,0,NA
"17612",2002,"public_building_standards","RI","Rhode Island",0,0,NA
"17613",2002,"public_building_standards","SC","South Carolina",0,0,NA
"17614",2002,"public_building_standards","SD","South Dakota",0,0,NA
"17615",2002,"public_building_standards","TN","Tennessee",0,0,NA
"17616",2002,"public_building_standards","TX","Texas",1,1,NA
"17617",2002,"public_building_standards","UT","Utah",0,0,NA
"17618",2002,"public_building_standards","VA","Virginia",0,0,NA
"17619",2002,"public_building_standards","VT","Vermont",0,0,NA
"17620",2002,"public_building_standards","WA","Washington",0,0,NA
"17621",2002,"public_building_standards","WI","Wisconsin",0,0,NA
"17622",2002,"public_building_standards","WV","West Virginia",0,0,NA
"17623",2002,"public_building_standards","WY","Wyoming",0,0,NA
"17624",2002,"w_complete_streets_21","AK","Alaska",0,0,NA
"17625",2002,"w_complete_streets_21","AL","Alabama",0,0,NA
"17626",2002,"w_complete_streets_21","AR","Arkansas",0,0,NA
"17627",2002,"w_complete_streets_21","AZ","Arizona",0,0,NA
"17628",2002,"w_complete_streets_21","CA","California",2,2,NA
"17629",2002,"w_complete_streets_21","CO","Colorado",0,0,NA
"17630",2002,"w_complete_streets_21","CT","Connecticut",0,0,NA
"17631",2002,"w_complete_streets_21","DC","District of Columbia",0,0,NA
"17632",2002,"w_complete_streets_21","DE","Delaware",0,0,NA
"17633",2002,"w_complete_streets_21","FL","Florida",2,2,NA
"17634",2002,"w_complete_streets_21","GA","Georgia",0,0,NA
"17635",2002,"w_complete_streets_21","HI","Hawaii",0,0,NA
"17636",2002,"w_complete_streets_21","IA","Iowa",0,0,NA
"17637",2002,"w_complete_streets_21","ID","Idaho",0,0,NA
"17638",2002,"w_complete_streets_21","IL","Illinois",0,0,NA
"17639",2002,"w_complete_streets_21","IN","Indiana",0,0,NA
"17640",2002,"w_complete_streets_21","KS","Kansas",0,0,NA
"17641",2002,"w_complete_streets_21","KY","Kentucky",0,0,NA
"17642",2002,"w_complete_streets_21","LA","Louisiana",0,0,NA
"17643",2002,"w_complete_streets_21","MA","Massachusetts",0,0,NA
"17644",2002,"w_complete_streets_21","MD","Maryland",0,0,NA
"17645",2002,"w_complete_streets_21","ME","Maine",0,0,NA
"17646",2002,"w_complete_streets_21","MI","Michigan",0,0,NA
"17647",2002,"w_complete_streets_21","MN","Minnesota",0,0,NA
"17648",2002,"w_complete_streets_21","MO","Missouri",0,0,NA
"17649",2002,"w_complete_streets_21","MS","Mississippi",0,0,NA
"17650",2002,"w_complete_streets_21","MT","Montana",0,0,NA
"17651",2002,"w_complete_streets_21","NC","North Carolina",0,0,NA
"17652",2002,"w_complete_streets_21","ND","North Dakota",0,0,NA
"17653",2002,"w_complete_streets_21","NE","Nebraska",0,0,NA
"17654",2002,"w_complete_streets_21","NH","New Hampshire",0,0,NA
"17655",2002,"w_complete_streets_21","NJ","New Jersey",0,0,NA
"17656",2002,"w_complete_streets_21","NM","New Mexico",0,0,NA
"17657",2002,"w_complete_streets_21","NV","Nevada",0,0,NA
"17658",2002,"w_complete_streets_21","NY","New York",0,0,NA
"17659",2002,"w_complete_streets_21","OH","Ohio",0,0,NA
"17660",2002,"w_complete_streets_21","OK","Oklahoma",0,0,NA
"17661",2002,"w_complete_streets_21","OR","Oregon",2,2,NA
"17662",2002,"w_complete_streets_21","PA","Pennsylvania",0,0,NA
"17663",2002,"w_complete_streets_21","RI","Rhode Island",2,2,NA
"17664",2002,"w_complete_streets_21","SC","South Carolina",0,0,NA
"17665",2002,"w_complete_streets_21","SD","South Dakota",0,0,NA
"17666",2002,"w_complete_streets_21","TN","Tennessee",0,0,NA
"17667",2002,"w_complete_streets_21","TX","Texas",0,0,NA
"17668",2002,"w_complete_streets_21","UT","Utah",0,0,NA
"17669",2002,"w_complete_streets_21","VA","Virginia",0,0,NA
"17670",2002,"w_complete_streets_21","VT","Vermont",0,0,NA
"17671",2002,"w_complete_streets_21","WA","Washington",0,0,NA
"17672",2002,"w_complete_streets_21","WI","Wisconsin",0,0,NA
"17673",2002,"w_complete_streets_21","WV","West Virginia",0,0,NA
"17674",2002,"w_complete_streets_21","WY","Wyoming",0,0,NA
"17675",2002,"w_ee_21","AK","Alaska",0,0,NA
"17676",2002,"w_ee_21","AL","Alabama",0,0,NA
"17677",2002,"w_ee_21","AR","Arkansas",0,0,NA
"17678",2002,"w_ee_21","AZ","Arizona",0,0,NA
"17679",2002,"w_ee_21","CA","California",0,0,NA
"17680",2002,"w_ee_21","CO","Colorado",0,0,NA
"17681",2002,"w_ee_21","CT","Connecticut",0,0,NA
"17682",2002,"w_ee_21","DE","Delaware",0,0,NA
"17683",2002,"w_ee_21","FL","Florida",1,1,NA
"17684",2002,"w_ee_21","GA","Georgia",0,0,NA
"17685",2002,"w_ee_21","HI","Hawaii",0,0,NA
"17686",2002,"w_ee_21","IA","Iowa",0,0,NA
"17687",2002,"w_ee_21","ID","Idaho",0,0,NA
"17688",2002,"w_ee_21","IL","Illinois",0,0,NA
"17689",2002,"w_ee_21","IN","Indiana",0,0,NA
"17690",2002,"w_ee_21","KS","Kansas",0,0,NA
"17691",2002,"w_ee_21","KY","Kentucky",0,0,NA
"17692",2002,"w_ee_21","LA","Louisiana",0,0,NA
"17693",2002,"w_ee_21","MA","Massachusetts",0,0,NA
"17694",2002,"w_ee_21","MD","Maryland",0,0,NA
"17695",2002,"w_ee_21","ME","Maine",0,0,NA
"17696",2002,"w_ee_21","MI","Michigan",0,0,NA
"17697",2002,"w_ee_21","MN","Minnesota",0,0,NA
"17698",2002,"w_ee_21","MO","Missouri",0,0,NA
"17699",2002,"w_ee_21","MS","Mississippi",0,0,NA
"17700",2002,"w_ee_21","MT","Montana",0,0,NA
"17701",2002,"w_ee_21","NC","North Carolina",0,0,NA
"17702",2002,"w_ee_21","ND","North Dakota",0,0,NA
"17703",2002,"w_ee_21","NE","Nebraska",0,0,NA
"17704",2002,"w_ee_21","NH","New Hampshire",0,0,NA
"17705",2002,"w_ee_21","NJ","New Jersey",0,0,NA
"17706",2002,"w_ee_21","NM","New Mexico",0,0,NA
"17707",2002,"w_ee_21","NV","Nevada",0,0,NA
"17708",2002,"w_ee_21","NY","New York",0,0,NA
"17709",2002,"w_ee_21","OH","Ohio",0,0,NA
"17710",2002,"w_ee_21","OK","Oklahoma",0,0,NA
"17711",2002,"w_ee_21","OR","Oregon",0,0,NA
"17712",2002,"w_ee_21","PA","Pennsylvania",0,0,NA
"17713",2002,"w_ee_21","RI","Rhode Island",0,0,NA
"17714",2002,"w_ee_21","SC","South Carolina",0,0,NA
"17715",2002,"w_ee_21","SD","South Dakota",0,0,NA
"17716",2002,"w_ee_21","TN","Tennessee",0,0,NA
"17717",2002,"w_ee_21","TX","Texas",2,2,NA
"17718",2002,"w_ee_21","UT","Utah",0,0,NA
"17719",2002,"w_ee_21","VA","Virginia",0,0,NA
"17720",2002,"w_ee_21","VT","Vermont",1,1,NA
"17721",2002,"w_ee_21","WA","Washington",0,0,NA
"17722",2002,"w_ee_21","WI","Wisconsin",0,0,NA
"17723",2002,"w_ee_21","WV","West Virginia",0,0,NA
"17724",2002,"w_ee_21","WY","Wyoming",0,0,NA
"17725",2002,"w_Environment_Solar_TaxCredit_21","AK","Alaska ",0,0,NA
"17726",2002,"w_Environment_Solar_TaxCredit_21","AL","Alabama ",0,0,NA
"17727",2002,"w_Environment_Solar_TaxCredit_21","AR","Arkansas ",0,0,NA
"17728",2002,"w_Environment_Solar_TaxCredit_21","AZ","Arizona ",2,2,NA
"17729",2002,"w_Environment_Solar_TaxCredit_21","CA","California ",2,2,NA
"17730",2002,"w_Environment_Solar_TaxCredit_21","CO","Colorado ",0,0,NA
"17731",2002,"w_Environment_Solar_TaxCredit_21","CT","Connecticut ",1,1,NA
"17732",2002,"w_Environment_Solar_TaxCredit_21","DE","Delaware ",0,0,NA
"17733",2002,"w_Environment_Solar_TaxCredit_21","FL","Florida ",2,2,NA
"17734",2002,"w_Environment_Solar_TaxCredit_21","GA","Georgia ",0,0,NA
"17735",2002,"w_Environment_Solar_TaxCredit_21","HI","Hawaii ",2,2,NA
"17736",2002,"w_Environment_Solar_TaxCredit_21","IA","Iowa ",2,2,NA
"17737",2002,"w_Environment_Solar_TaxCredit_21","ID","Idaho ",0,0,NA
"17738",2002,"w_Environment_Solar_TaxCredit_21","IL","Illinois ",0,0,NA
"17739",2002,"w_Environment_Solar_TaxCredit_21","IN","Indiana ",2,2,NA
"17740",2002,"w_Environment_Solar_TaxCredit_21","KS","Kansas ",2,2,NA
"17741",2002,"w_Environment_Solar_TaxCredit_21","KY","Kentucky ",0,0,NA
"17742",2002,"w_Environment_Solar_TaxCredit_21","LA","Louisiana ",2,2,NA
"17743",2002,"w_Environment_Solar_TaxCredit_21","MA","Massachusetts ",2,2,NA
"17744",2002,"w_Environment_Solar_TaxCredit_21","MD","Maryland ",2,2,NA
"17745",2002,"w_Environment_Solar_TaxCredit_21","ME","Maine ",0,0,NA
"17746",2002,"w_Environment_Solar_TaxCredit_21","MI","Michigan ",0,0,NA
"17747",2002,"w_Environment_Solar_TaxCredit_21","MN","Minnesota ",2,2,NA
"17748",2002,"w_Environment_Solar_TaxCredit_21","MO","Missouri ",0,0,NA
"17749",2002,"w_Environment_Solar_TaxCredit_21","MS","Mississippi ",0,0,NA
"17750",2002,"w_Environment_Solar_TaxCredit_21","MT","Montana ",2,2,NA
"17751",2002,"w_Environment_Solar_TaxCredit_21","NC","North Carolina ",2,2,NA
"17752",2002,"w_Environment_Solar_TaxCredit_21","ND","North Dakota ",2,2,NA
"17753",2002,"w_Environment_Solar_TaxCredit_21","NE","Nebraska ",0,0,NA
"17754",2002,"w_Environment_Solar_TaxCredit_21","NH","New Hampshire ",1,1,NA
"17755",2002,"w_Environment_Solar_TaxCredit_21","NJ","New Jersey ",2,2,NA
"17756",2002,"w_Environment_Solar_TaxCredit_21","NM","New Mexico ",2,2,NA
"17757",2002,"w_Environment_Solar_TaxCredit_21","NV","Nevada ",2,2,NA
"17758",2002,"w_Environment_Solar_TaxCredit_21","NY","New York ",2,2,NA
"17759",2002,"w_Environment_Solar_TaxCredit_21","OH","Ohio ",0,0,NA
"17760",2002,"w_Environment_Solar_TaxCredit_21","OK","Oklahoma ",0,0,NA
"17761",2002,"w_Environment_Solar_TaxCredit_21","OR","Oregon ",2,2,NA
"17762",2002,"w_Environment_Solar_TaxCredit_21","PA","Pennsylvania ",0,0,NA
"17763",2002,"w_Environment_Solar_TaxCredit_21","RI","Rhode Island ",2,2,NA
"17764",2002,"w_Environment_Solar_TaxCredit_21","SC","South Carolina ",0,0,NA
"17765",2002,"w_Environment_Solar_TaxCredit_21","SD","South Dakota ",2,2,NA
"17766",2002,"w_Environment_Solar_TaxCredit_21","TN","Tennessee ",0,0,NA
"17767",2002,"w_Environment_Solar_TaxCredit_21","TX","Texas ",2,2,NA
"17768",2002,"w_Environment_Solar_TaxCredit_21","UT","Utah ",2,2,NA
"17769",2002,"w_Environment_Solar_TaxCredit_21","VA","Virginia ",1,1,NA
"17770",2002,"w_Environment_Solar_TaxCredit_21","VT","Vermont ",2,2,NA
"17771",2002,"w_Environment_Solar_TaxCredit_21","WA","Washington ",0,0,NA
"17772",2002,"w_Environment_Solar_TaxCredit_21","WI","Wisconsin ",2,2,NA
"17773",2002,"w_Environment_Solar_TaxCredit_21","WV","West Virginia ",0,0,NA
"17774",2002,"w_Environment_Solar_TaxCredit_21","WY","Wyoming ",0,0,NA
"17775",2002,"w_environment_state_nepas_21","AK","Alaska",0,0,NA
"17776",2002,"w_environment_state_nepas_21","AL","Alabama",0,0,NA
"17777",2002,"w_environment_state_nepas_21","AR","Arkansas",0,0,NA
"17778",2002,"w_environment_state_nepas_21","AZ","Arizona",0,0,NA
"17779",2002,"w_environment_state_nepas_21","CA","California",2,2,NA
"17780",2002,"w_environment_state_nepas_21","CO","Colorado",0,0,NA
"17781",2002,"w_environment_state_nepas_21","CT","Connecticut",1,1,NA
"17782",2002,"w_environment_state_nepas_21","DC","District of Columbia",1,1,NA
"17783",2002,"w_environment_state_nepas_21","DE","Delaware",0,0,NA
"17784",2002,"w_environment_state_nepas_21","FL","Florida",0,0,NA
"17785",2002,"w_environment_state_nepas_21","GA","Georgia",2,2,NA
"17786",2002,"w_environment_state_nepas_21","HI","Hawaii",1,1,NA
"17787",2002,"w_environment_state_nepas_21","IA","Iowa",0,0,NA
"17788",2002,"w_environment_state_nepas_21","ID","Idaho",0,0,NA
"17789",2002,"w_environment_state_nepas_21","IL","Illinois",0,0,NA
"17790",2002,"w_environment_state_nepas_21","IN","Indiana",1,1,NA
"17791",2002,"w_environment_state_nepas_21","KS","Kansas",0,0,NA
"17792",2002,"w_environment_state_nepas_21","KY","Kentucky",0,0,NA
"17793",2002,"w_environment_state_nepas_21","LA","Louisiana",0,0,NA
"17794",2002,"w_environment_state_nepas_21","MA","Massachusetts",1,1,NA
"17795",2002,"w_environment_state_nepas_21","MD","Maryland",1,1,NA
"17796",2002,"w_environment_state_nepas_21","ME","Maine",0,0,NA
"17797",2002,"w_environment_state_nepas_21","MI","Michigan",0,0,NA
"17798",2002,"w_environment_state_nepas_21","MN","Minnesota",2,2,NA
"17799",2002,"w_environment_state_nepas_21","MO","Missouri",0,0,NA
"17800",2002,"w_environment_state_nepas_21","MS","Mississippi",0,0,NA
"17801",2002,"w_environment_state_nepas_21","MT","Montana",1,1,NA
"17802",2002,"w_environment_state_nepas_21","NC","North Carolina",1,1,NA
"17803",2002,"w_environment_state_nepas_21","ND","North Dakota",0,0,NA
"17804",2002,"w_environment_state_nepas_21","NE","Nebraska",0,0,NA
"17805",2002,"w_environment_state_nepas_21","NH","New Hampshire",0,0,NA
"17806",2002,"w_environment_state_nepas_21","NJ","New Jersey",1,1,NA
"17807",2002,"w_environment_state_nepas_21","NM","New Mexico",0,0,NA
"17808",2002,"w_environment_state_nepas_21","NV","Nevada",0,0,NA
"17809",2002,"w_environment_state_nepas_21","NY","New York",2,2,NA
"17810",2002,"w_environment_state_nepas_21","OH","Ohio",0,0,NA
"17811",2002,"w_environment_state_nepas_21","OK","Oklahoma",0,0,NA
"17812",2002,"w_environment_state_nepas_21","OR","Oregon",0,0,NA
"17813",2002,"w_environment_state_nepas_21","PA","Pennsylvania",0,0,NA
"17814",2002,"w_environment_state_nepas_21","RI","Rhode Island",0,0,NA
"17815",2002,"w_environment_state_nepas_21","SC","South Carolina",0,0,NA
"17816",2002,"w_environment_state_nepas_21","SD","South Dakota",1,1,NA
"17817",2002,"w_environment_state_nepas_21","TN","Tennessee",0,0,NA
"17818",2002,"w_environment_state_nepas_21","TX","Texas",0,0,NA
"17819",2002,"w_environment_state_nepas_21","UT","Utah",0,0,NA
"17820",2002,"w_environment_state_nepas_21","VA","Virginia",1,1,NA
"17821",2002,"w_environment_state_nepas_21","VT","Vermont",0,0,NA
"17822",2002,"w_environment_state_nepas_21","WA","Washington",2,2,NA
"17823",2002,"w_environment_state_nepas_21","WI","Wisconsin",1,1,NA
"17824",2002,"w_environment_state_nepas_21","WV","West Virginia",0,0,NA
"17825",2002,"w_environment_state_nepas_21","WY","Wyoming",0,0,NA
"17826",2002,"w_gg_rr_21","AK","Alaska",0,0,NA
"17827",2002,"w_gg_rr_21","AL","Alabama",0,0,NA
"17828",2002,"w_gg_rr_21","AR","Arkansas",0,0,NA
"17829",2002,"w_gg_rr_21","AZ","Arizona",0,0,NA
"17830",2002,"w_gg_rr_21","CA","California",0,0,NA
"17831",2002,"w_gg_rr_21","CO","Colorado",0,0,NA
"17832",2002,"w_gg_rr_21","CT","Connecticut",0,0,NA
"17833",2002,"w_gg_rr_21","DE","Delaware",0,0,NA
"17834",2002,"w_gg_rr_21","FL","Florida",0,0,NA
"17835",2002,"w_gg_rr_21","GA","Georgia",0,0,NA
"17836",2002,"w_gg_rr_21","HI","Hawaii",0,0,NA
"17837",2002,"w_gg_rr_21","IA","Iowa",0,0,NA
"17838",2002,"w_gg_rr_21","ID","Idaho",0,0,NA
"17839",2002,"w_gg_rr_21","IL","Illinois",0,0,NA
"17840",2002,"w_gg_rr_21","IN","Indiana",0,0,NA
"17841",2002,"w_gg_rr_21","KS","Kansas",0,0,NA
"17842",2002,"w_gg_rr_21","KY","Kentucky",0,0,NA
"17843",2002,"w_gg_rr_21","LA","Louisiana",0,0,NA
"17844",2002,"w_gg_rr_21","MA","Massachusetts",0,0,NA
"17845",2002,"w_gg_rr_21","MD","Maryland",0,0,NA
"17846",2002,"w_gg_rr_21","ME","Maine",0,0,NA
"17847",2002,"w_gg_rr_21","MI","Michigan",0,0,NA
"17848",2002,"w_gg_rr_21","MN","Minnesota",0,0,NA
"17849",2002,"w_gg_rr_21","MO","Missouri",0,0,NA
"17850",2002,"w_gg_rr_21","MS","Mississippi",0,0,NA
"17851",2002,"w_gg_rr_21","MT","Montana",0,0,NA
"17852",2002,"w_gg_rr_21","NC","North Carolina",0,0,NA
"17853",2002,"w_gg_rr_21","ND","North Dakota",0,0,NA
"17854",2002,"w_gg_rr_21","NE","Nebraska",0,0,NA
"17855",2002,"w_gg_rr_21","NH","New Hampshire",0,0,NA
"17856",2002,"w_gg_rr_21","NJ","New Jersey",0,0,NA
"17857",2002,"w_gg_rr_21","NM","New Mexico",0,0,NA
"17858",2002,"w_gg_rr_21","NV","Nevada",0,0,NA
"17859",2002,"w_gg_rr_21","NY","New York",0,0,NA
"17860",2002,"w_gg_rr_21","OH","Ohio",0,0,NA
"17861",2002,"w_gg_rr_21","OK","Oklahoma",0,0,NA
"17862",2002,"w_gg_rr_21","OR","Oregon",0,0,NA
"17863",2002,"w_gg_rr_21","PA","Pennsylvania",0,0,NA
"17864",2002,"w_gg_rr_21","RI","Rhode Island",0,0,NA
"17865",2002,"w_gg_rr_21","SC","South Carolina",0,0,NA
"17866",2002,"w_gg_rr_21","SD","South Dakota",0,0,NA
"17867",2002,"w_gg_rr_21","TN","Tennessee",0,0,NA
"17868",2002,"w_gg_rr_21","TX","Texas",0,0,NA
"17869",2002,"w_gg_rr_21","UT","Utah",0,0,NA
"17870",2002,"w_gg_rr_21","VA","Virginia",0,0,NA
"17871",2002,"w_gg_rr_21","VT","Vermont",0,0,NA
"17872",2002,"w_gg_rr_21","WA","Washington",0,0,NA
"17873",2002,"w_gg_rr_21","WI","Wisconsin",0,0,NA
"17874",2002,"w_gg_rr_21","WV","West Virginia",0,0,NA
"17875",2002,"w_gg_rr_21","WY","Wyoming",0,0,NA
"17876",2002,"w_ghg_targets_21","AK","Alaska",0,0,NA
"17877",2002,"w_ghg_targets_21","AL","Alabama",0,0,NA
"17878",2002,"w_ghg_targets_21","AR","Arkansas",0,0,NA
"17879",2002,"w_ghg_targets_21","AZ","Arizona",0,0,NA
"17880",2002,"w_ghg_targets_21","CA","California",0,0,NA
"17881",2002,"w_ghg_targets_21","CO","Colorado",0,0,NA
"17882",2002,"w_ghg_targets_21","CT","Connecticut",0,0,NA
"17883",2002,"w_ghg_targets_21","DE","Delaware",0,0,NA
"17884",2002,"w_ghg_targets_21","FL","Florida",0,0,NA
"17885",2002,"w_ghg_targets_21","GA","Georgia",0,0,NA
"17886",2002,"w_ghg_targets_21","HI","Hawaii",0,0,NA
"17887",2002,"w_ghg_targets_21","IA","Iowa",0,0,NA
"17888",2002,"w_ghg_targets_21","ID","Idaho",0,0,NA
"17889",2002,"w_ghg_targets_21","IL","Illinois",0,0,NA
"17890",2002,"w_ghg_targets_21","IN","Indiana",0,0,NA
"17891",2002,"w_ghg_targets_21","KS","Kansas",0,0,NA
"17892",2002,"w_ghg_targets_21","KY","Kentucky",0,0,NA
"17893",2002,"w_ghg_targets_21","LA","Louisiana",0,0,NA
"17894",2002,"w_ghg_targets_21","MA","Massachusetts",0,0,NA
"17895",2002,"w_ghg_targets_21","MD","Maryland",0,0,NA
"17896",2002,"w_ghg_targets_21","ME","Maine",0,0,NA
"17897",2002,"w_ghg_targets_21","MI","Michigan",0,0,NA
"17898",2002,"w_ghg_targets_21","MN","Minnesota",0,0,NA
"17899",2002,"w_ghg_targets_21","MO","Missouri",0,0,NA
"17900",2002,"w_ghg_targets_21","MS","Mississippi",0,0,NA
"17901",2002,"w_ghg_targets_21","MT","Montana",0,0,NA
"17902",2002,"w_ghg_targets_21","NC","North Carolina",0,0,NA
"17903",2002,"w_ghg_targets_21","ND","North Dakota",0,0,NA
"17904",2002,"w_ghg_targets_21","NE","Nebraska",0,0,NA
"17905",2002,"w_ghg_targets_21","NH","New Hampshire",1,1,NA
"17906",2002,"w_ghg_targets_21","NJ","New Jersey",0,0,NA
"17907",2002,"w_ghg_targets_21","NM","New Mexico",0,0,NA
"17908",2002,"w_ghg_targets_21","NV","Nevada",0,0,NA
"17909",2002,"w_ghg_targets_21","NY","New York",1,1,NA
"17910",2002,"w_ghg_targets_21","OH","Ohio",0,0,NA
"17911",2002,"w_ghg_targets_21","OK","Oklahoma",0,0,NA
"17912",2002,"w_ghg_targets_21","OR","Oregon",0,0,NA
"17913",2002,"w_ghg_targets_21","PA","Pennsylvania",0,0,NA
"17914",2002,"w_ghg_targets_21","RI","Rhode Island",1,1,NA
"17915",2002,"w_ghg_targets_21","SC","South Carolina",0,0,NA
"17916",2002,"w_ghg_targets_21","SD","South Dakota",0,0,NA
"17917",2002,"w_ghg_targets_21","TN","Tennessee",0,0,NA
"17918",2002,"w_ghg_targets_21","TX","Texas",0,0,NA
"17919",2002,"w_ghg_targets_21","UT","Utah",0,0,NA
"17920",2002,"w_ghg_targets_21","VA","Virginia",1,1,NA
"17921",2002,"w_ghg_targets_21","VT","Vermont",1,1,NA
"17922",2002,"w_ghg_targets_21","WA","Washington",0,0,NA
"17923",2002,"w_ghg_targets_21","WI","Wisconsin",0,0,NA
"17924",2002,"w_ghg_targets_21","WV","West Virginia",0,0,NA
"17925",2002,"w_ghg_targets_21","WY","Wyoming",0,0,NA
"17926",2002,"w_mgpo_21","AK","Alaska",0,0,NA
"17927",2002,"w_mgpo_21","AL","Alabama",0,0,NA
"17928",2002,"w_mgpo_21","AR","Arkansas",0,0,NA
"17929",2002,"w_mgpo_21","AZ","Arizona",0,0,NA
"17930",2002,"w_mgpo_21","CA","California",0,0,NA
"17931",2002,"w_mgpo_21","CO","Colorado",0,0,NA
"17932",2002,"w_mgpo_21","CT","Connecticut",0,0,NA
"17933",2002,"w_mgpo_21","DE","Delaware",0,0,NA
"17934",2002,"w_mgpo_21","FL","Florida",0,0,NA
"17935",2002,"w_mgpo_21","GA","Georgia",0,0,NA
"17936",2002,"w_mgpo_21","HI","Hawaii",0,0,NA
"17937",2002,"w_mgpo_21","IA","Iowa",2,2,NA
"17938",2002,"w_mgpo_21","ID","Idaho",0,0,NA
"17939",2002,"w_mgpo_21","IL","Illinois",0,0,NA
"17940",2002,"w_mgpo_21","IN","Indiana",0,0,NA
"17941",2002,"w_mgpo_21","KS","Kansas",0,0,NA
"17942",2002,"w_mgpo_21","KY","Kentucky",0,0,NA
"17943",2002,"w_mgpo_21","LA","Louisiana",0,0,NA
"17944",2002,"w_mgpo_21","MA","Massachusetts",0,0,NA
"17945",2002,"w_mgpo_21","MD","Maryland",0,0,NA
"17946",2002,"w_mgpo_21","ME","Maine",0,0,NA
"17947",2002,"w_mgpo_21","MI","Michigan",0,0,NA
"17948",2002,"w_mgpo_21","MN","Minnesota",2,2,NA
"17949",2002,"w_mgpo_21","MO","Missouri",0,0,NA
"17950",2002,"w_mgpo_21","MS","Mississippi",0,0,NA
"17951",2002,"w_mgpo_21","MT","Montana",0,0,NA
"17952",2002,"w_mgpo_21","NC","North Carolina",0,0,NA
"17953",2002,"w_mgpo_21","ND","North Dakota",0,0,NA
"17954",2002,"w_mgpo_21","NE","Nebraska",0,0,NA
"17955",2002,"w_mgpo_21","NH","New Hampshire",0,0,NA
"17956",2002,"w_mgpo_21","NJ","New Jersey",0,0,NA
"17957",2002,"w_mgpo_21","NM","New Mexico",0,0,NA
"17958",2002,"w_mgpo_21","NV","Nevada",0,0,NA
"17959",2002,"w_mgpo_21","NY","New York",0,0,NA
"17960",2002,"w_mgpo_21","OH","Ohio",0,0,NA
"17961",2002,"w_mgpo_21","OK","Oklahoma",0,0,NA
"17962",2002,"w_mgpo_21","OR","Oregon",0,0,NA
"17963",2002,"w_mgpo_21","PA","Pennsylvania",0,0,NA
"17964",2002,"w_mgpo_21","RI","Rhode Island",0,0,NA
"17965",2002,"w_mgpo_21","SC","South Carolina",0,0,NA
"17966",2002,"w_mgpo_21","SD","South Dakota",0,0,NA
"17967",2002,"w_mgpo_21","TN","Tennessee",0,0,NA
"17968",2002,"w_mgpo_21","TX","Texas",0,0,NA
"17969",2002,"w_mgpo_21","UT","Utah",0,0,NA
"17970",2002,"w_mgpo_21","VA","Virginia",0,0,NA
"17971",2002,"w_mgpo_21","VT","Vermont",0,0,NA
"17972",2002,"w_mgpo_21","WA","Washington",2,2,NA
"17973",2002,"w_mgpo_21","WI","Wisconsin",0,0,NA
"17974",2002,"w_mgpo_21","WV","West Virginia",0,0,NA
"17975",2002,"w_mgpo_21","WY","Wyoming",0,0,NA
"17976",2002,"w4_electric_decoupling_21","AK","Alaska",0,0,NA
"17977",2002,"w4_electric_decoupling_21","AL","Alabama",2,2,NA
"17978",2002,"w4_electric_decoupling_21","AR","Arkansas",0,0,NA
"17979",2002,"w4_electric_decoupling_21","AZ","Arizona",0,0,NA
"17980",2002,"w4_electric_decoupling_21","CA","California",3,3,NA
"17981",2002,"w4_electric_decoupling_21","CO","Colorado",0,0,NA
"17982",2002,"w4_electric_decoupling_21","CT","Connecticut",1,1,NA
"17983",2002,"w4_electric_decoupling_21","DE","Delaware",0,0,NA
"17984",2002,"w4_electric_decoupling_21","FL","Florida",0,0,NA
"17985",2002,"w4_electric_decoupling_21","GA","Georgia",0,0,NA
"17986",2002,"w4_electric_decoupling_21","HI","Hawaii",0,0,NA
"17987",2002,"w4_electric_decoupling_21","IA","Iowa",0,0,NA
"17988",2002,"w4_electric_decoupling_21","ID","Idaho",0,0,NA
"17989",2002,"w4_electric_decoupling_21","IL","Illinois",0,0,NA
"17990",2002,"w4_electric_decoupling_21","IN","Indiana",0,0,NA
"17991",2002,"w4_electric_decoupling_21","KS","Kansas",0,0,NA
"17992",2002,"w4_electric_decoupling_21","KY","Kentucky",0,0,NA
"17993",2002,"w4_electric_decoupling_21","LA","Louisiana",0,0,NA
"17994",2002,"w4_electric_decoupling_21","MA","Massachusetts",0,0,NA
"17995",2002,"w4_electric_decoupling_21","MD","Maryland",0,0,NA
"17996",2002,"w4_electric_decoupling_21","ME","Maine",0,0,NA
"17997",2002,"w4_electric_decoupling_21","MI","Michigan",0,0,NA
"17998",2002,"w4_electric_decoupling_21","MN","Minnesota",1,1,NA
"17999",2002,"w4_electric_decoupling_21","MO","Missouri",0,0,NA
"18000",2002,"w4_electric_decoupling_21","MS","Mississippi",0,0,NA
"18001",2002,"w4_electric_decoupling_21","MT","Montana",0,0,NA
"18002",2002,"w4_electric_decoupling_21","NC","North Carolina",0,0,NA
"18003",2002,"w4_electric_decoupling_21","ND","North Dakota",0,0,NA
"18004",2002,"w4_electric_decoupling_21","NE","Nebraska",0,0,NA
"18005",2002,"w4_electric_decoupling_21","NH","New Hampshire",1,1,NA
"18006",2002,"w4_electric_decoupling_21","NJ","New Jersey",0,0,NA
"18007",2002,"w4_electric_decoupling_21","NM","New Mexico",0,0,NA
"18008",2002,"w4_electric_decoupling_21","NV","Nevada",0,0,NA
"18009",2002,"w4_electric_decoupling_21","NY","New York",0,0,NA
