"","abb","year","est","std_err"
"112","CO",2000,-1.1960870707,0.450614326699031
"113","CO",2001,-1.19596356347,0.449089413926214
"114","CO",2002,-1.1939314011,0.432229158543853
"115","CO",2003,-1.1915857506,0.44845052110463
"116","CO",2004,-0.789948537137,0.398832508510275
"117","CO",2005,-0.395402676333,0.33449135567946
"118","CO",2006,-0.40371637137,0.30584520158729
"119","CO",2007,0.32017270703015,0.263573288210737
"120","CO",2008,0.625644366265,0.225697602336687
"121","CO",2009,0.8206505974,0.214117719291419
"122","CO",2010,1.026984796,0.217500010171914
"123","CO",2011,1.071880465,0.222930097460412
"124","CO",2012,1.088354458,0.229680005622284
"125","CO",2013,1.1012393855,0.22536086437977
"126","CO",2014,1.1132189415,0.22509398160531
"127","CO",2015,1.182087508,0.238853356211267
"128","CO",2016,1.201286054,0.237230607298027
"129","CO",2017,1.2731859395,0.226809157276968
"130","CO",2018,1.436129375,0.245353389340451
"131","CO",2019,1.976947905,0.292390164243317
"132","CO",2020,2.10760503,0.302938912909313
"133","CT",1999,0.0378013677805,0.26950113208139
"134","CT",2000,-0.0382956313855,0.295243377683477
"135","CT",2001,0.0260115895675,0.26872401670098
"136","CT",2002,0.00643553534035,0.265087920023621
"137","CT",2003,0.08718180181675,0.259091346209943
"138","CT",2004,0.23236459663,0.251299652378533
"139","CT",2005,0.5498370848,0.245654301073528
"140","CT",2006,0.71522537749,0.244324263352528
"141","CT",2007,1.151235096,0.262726053117926
"142","CT",2008,1.4038156195,0.259439980274302
"143","CT",2009,1.68958954,0.262526755062049
"144","CT",2010,1.779723117,0.278015021997644
"145","CT",2011,1.92338124,0.28836462550768
"146","CT",2012,1.9339575225,0.285740814038009
"147","CT",2013,1.94758715,0.280845266896821
"148","CT",2014,1.9597593035,0.298211073005029
"149","CT",2015,2.09972553,0.295539300430194
"150","CT",2016,2.142363795,0.292126203340589
"151","CT",2017,2.165460035,0.289411546757636
"152","CT",2018,2.19585437,0.28398076501984
"153","CT",2019,2.216925125,0.281103747809418
"154","CT",2020,2.24138117,0.301752106923295
"155","DC",1999,-0.6558447793685,0.495108702862713
"156","DC",2000,-0.1871011412548,0.409304281392897
"157","DC",2001,-0.196619781132,0.410931187334801
"158","DC",2002,-0.214974245129865,0.392028246966946
"159","DC",2003,-0.2113776595705,0.395348820488198
"160","DC",2004,-0.2140298883405,0.40724112273384
