"State","Year","CarbonIntensity","EnergyIntensity","Population","PercentUrban","Ideology_House","Ideology_Senate","Ideology","IdeologyLag1","IdeologyLag2","Ideology_Quintile","Ideology_Quintile_Lag1","Ideology_Quintile_Lag2","Polarization_House","Polarization_Senate","Polarization","PolarizationLag1","PolarizationLag2","Binary_Ideology","Binary_Ideology_Lag1","Binary_Ideology_Lag2","Dems","DemsLag1","DemsLag2","Reps","RepsLag1","RepsLag2","HouseMajority","HouseMajorityLag1","HouseMajorityLag2","SenateMajority","SenateMajorityLag1","SenateMajorityLag2","GDPPerCapita","EmissionsPerCapita","Region"
"MO",2011,71.3,6.96,6011,NA,0.906,0.932,0.919,0.807,0.807,5,5,5,2.087,1.812,1.9495,1.8095,1.7985,1,1,1,-0.8325,-0.773,-0.765,1.117,1.0365,1.0335,1,1,1,1,1,1,43.5979204791216,0.022758276493096,"Midwest"
"MO",2012,70.8,6.59,6026,NA,0.906,0.932,0.919,0.919,0.807,5,5,5,2.097,1.812,1.9545,1.9495,1.8095,1,1,1,-0.8375,-0.8325,-0.773,1.117,1.117,1.0365,1,1,1,1,1,1,45.0605874543644,0.021423830069698,"Midwest"
"MO",2013,71.4,6.74,6043,NA,1.055,0.932,0.9935,0.919,0.919,5,5,5,2.157,1.812,1.9845,1.9545,1.9495,1,1,1,-0.84,-0.8375,-0.8325,1.1445,1.117,1.117,1,1,1,1,1,1,46.429091510839,0.0221578686083071,"Midwest"
"MO",2014,70.5,6.92,6059,NA,1.091,0.912,1.0015,0.9935,0.919,5,5,5,2.143,1.839,1.991,1.9845,1.9545,1,1,1,-0.853,-0.84,-0.8375,1.138,1.1445,1.117,1,1,1,1,1,1,47.4513120977059,0.0220333388347912,"Midwest"
"MO",2015,69.5,6.56,6075,NA,1.179,0.93,1.0545,1.0015,0.9935,5,5,5,2.248,1.913,2.0805,1.991,1.9845,1,1,1,-0.9065,-0.853,-0.84,1.174,1.138,1.1445,1,1,1,1,1,1,48.8772510288066,0.0205267489711934,"Midwest"
"MO",2016,69,6.38,6091,NA,1.179,0.93,1.0545,1.0545,1.0015,5,5,5,2.248,1.898,2.073,2.0805,1.991,1,1,1,-0.895,-0.9065,-0.853,1.178,1.174,1.138,1,1,1,1,1,1,49.4031357740929,0.019537021835495,"Midwest"
"MO",2017,70.2,6.19,6111,NA,1.188,1.001,1.0945,1.0545,1.0545,5,5,5,2.341,1.94,2.1405,2.073,2.0805,1,1,1,-0.908,-0.895,-0.9065,1.2325,1.178,1.174,1,1,1,1,1,1,50.4012927507773,0.0203730976926853,"Midwest"
"MO",2018,67.8,6.54,6126,NA,1.188,1.041,1.1145,1.0945,1.0545,5,5,5,2.305,2.014,2.1595,2.1405,2.073,1,1,1,-0.894,-0.908,-0.895,1.2655,1.2325,1.178,1,1,1,1,1,1,51.934949396017,0.0203721841332027,"Midwest"
"MO",2019,66.8,6.21,6140,NA,1.281,1.055,1.168,1.1145,1.0945,5,5,5,2.433,2.09,2.2615,2.1595,2.1405,1,1,1,-0.9305,-0.894,-0.908,1.331,1.2655,1.2325,1,1,1,1,1,1,54.1507817589577,0.0190553745928339,"Midwest"
"MO",2020,66.7,6.02,6154,69.5,1.268,1.055,1.1615,1.168,1.1145,5,5,5,2.329,2.09,2.2095,2.2615,2.1595,1,1,1,-0.879,-0.9305,-0.894,1.3305,1.331,1.2655,1,1,1,1,1,1,53.6642671433214,0.0176633084172896,"Midwest"
"MS",1998,56.6,13.4,2805,NA,0.213,0.394,0.3035,0.3055,0.313,4,4,4,0.765,0.798,0.7815,0.785,0.7875,1,1,1,0.063,0.068,0.077,0.8445,0.853,0.8645,0,0,0,0,0,0,21.725632798574,0.0201782531194296,"South"
"MS",1999,56.86,14.13,2828,NA,0.209,0.489,0.349,0.3035,0.3055,4,4,4,0.768,0.787,0.7775,0.7815,0.785,1,1,1,0.052,0.063,0.068,0.8295,0.8445,0.853,0,0,0,0,0,0,22.5880480905233,0.0217291371994342,"South"
"MS",2000,55.67,14.14,2848,NA,0.13,0.493,0.3115,0.349,0.3035,4,4,4,0.737,0.813,0.775,0.7775,0.7815,1,1,1,0.0465,0.052,0.063,0.8215,0.8295,0.8445,0,0,0,0,0,0,23.059375,0.0215589887640449,"South"
"MS",2001,59.22,12.97,2853,NA,0.131,0.493,0.312,0.3115,0.349,4,4,4,0.748,0.813,0.7805,0.775,0.7775,1,1,1,0.041,0.0465,0.052,0.8215,0.8215,0.8295,0,0,0,0,0,0,23.5450403084472,0.0244654749386611,"South"
"MS",2002,57.3,13.26,2859,NA,0.13,0.497,0.3135,0.312,0.3115,4,4,4,0.737,0.814,0.7755,0.7805,0.775,1,1,1,0.046,0.041,0.0465,0.8215,0.8215,0.8215,0,0,0,0,0,0,24.2252186079049,0.0218957677509619,"South"
"MS",2003,58.7,13.06,2868,NA,0.13,0.516,0.323,0.3135,0.312,4,4,4,0.805,0.848,0.8265,0.7755,0.7805,1,1,1,-0.02,0.046,0.041,0.8065,0.8215,0.8215,0,0,0,0,0,0,25.7886680613668,0.022350069735007,"South"
"MS",2004,58.5,12.8,2889,NA,0.256,0.497,0.3765,0.323,0.3135,4,4,4,0.873,0.868,0.8705,0.8265,0.7755,1,1,1,-0.046,-0.02,0.046,0.8245,0.8065,0.8215,0,0,0,0,0,0,26.9982692973347,0.0227414330218069,"South"
"MS",2005,57.6,12.14,2906,NA,0.247,0.5,0.3735,0.3765,0.323,4,4,4,0.896,1.055,0.9755,0.8705,0.8265,1,1,1,-0.142,-0.046,-0.02,0.8335,0.8245,0.8065,0,0,0,0,0,0,28.3718169304886,0.0220233998623537,"South"
"MS",2006,57.7,12.24,2905,NA,0.239,0.531,0.385,0.3735,0.3765,4,4,4,0.896,1.246,1.071,0.9755,0.8705,1,1,1,-0.229,-0.142,-0.046,0.842,0.8335,0.8245,0,0,0,0,0,0,29.9826161790017,0.0227882960413081,"South"
"MS",2007,57.7,12.23,2928,NA,0.239,0.592,0.4155,0.385,0.3735,4,4,4,0.925,1.23,1.0775,1.071,0.9755,1,1,1,-0.246,-0.229,-0.142,0.8315,0.842,0.8335,0,0,0,0,0,0,31.1446038251366,0.0233265027322404,"South"
"MS",2008,58.2,11.46,2948,NA,0.252,0.54,0.396,0.4155,0.385,4,4,4,0.994,1.251,1.1225,1.0775,1.071,1,1,1,-0.27,-0.246,-0.229,0.8525,0.8315,0.842,0,0,0,0,0,0,32.0605495251018,0.0219470827679783,"South"
"MS",2009,56,11.34,2959,NA,0.252,0.54,0.396,0.396,0.4155,4,4,4,1.095,1.251,1.173,1.1225,1.0775,1,1,1,-0.3145,-0.27,-0.246,0.8585,0.8525,0.8315,0,0,0,0,0,0,31.0213585670835,0.020513687056438,"South"
"MS",2010,55.5,11.7,2971,49.4,0.285,0.549,0.417,0.396,0.396,4,4,4,1.095,1.24,1.1675,1.173,1.1225,1,1,1,-0.309,-0.3145,-0.27,0.8585,0.8585,0.8525,0,0,0,0,0,0,31.6200269269606,0.0214405923931336,"South"
"MS",2011,53.3,11.45,2979,NA,0.285,0.637,0.461,0.417,0.396,3,3,3,1.128,1.329,1.2285,1.1675,1.173,1,1,1,-0.3825,-0.309,-0.3145,0.846,0.8585,0.8585,0,0,0,1,0,0,32.298757972474,0.0196710305471635,"South"
"MS",2012,53.6,11.08,2985,NA,0.517,0.808,0.6625,0.461,0.417,4,4,4,1.221,1.467,1.344,1.2285,1.1675,1,1,1,-0.46,-0.3825,-0.309,0.884,0.846,0.8585,1,0,0,1,1,0,33.6510552763819,0.0201340033500838,"South"
"MS",2013,52.9,10.87,2990,NA,0.541,0.796,0.6685,0.6625,0.461,4,4,4,1.218,1.462,1.34,1.344,1.2285,1,1,1,-0.4615,-0.46,-0.3825,0.8785,0.884,0.846,1,1,0,1,1,1,34.2377926421405,0.0190969899665552,"South"
"MS",2014,53.9,10.99,2992,NA,0.541,0.808,0.6745,0.6685,0.6625,4,4,4,1.217,1.507,1.362,1.34,1.344,1,1,1,-0.486,-0.4615,-0.46,0.876,0.8785,0.884,1,1,1,1,1,1,34.8597259358289,0.0199866310160428,"South"
"MS",2015,51.8,10.8,2990,NA,0.545,0.797,0.671,0.6745,0.6685,4,4,4,1.227,1.495,1.361,1.362,1.34,1,1,1,-0.493,-0.486,-0.4615,0.868,0.876,0.8785,1,1,1,1,1,1,35.4229431438127,0.0205016722408027,"South"
"MS",2016,54.3,10.58,2991,NA,0.607,0.799,0.703,0.671,0.6745,4,4,4,1.334,1.521,1.4275,1.361,1.362,1,1,1,-0.5415,-0.493,-0.486,0.886,0.868,0.876,1,1,1,1,1,1,35.8714142427282,0.0208291541290538,"South"
"MS",2017,53.5,10.55,2991,NA,0.612,0.797,0.7045,0.703,0.671,4,4,4,1.337,1.532,1.4345,1.4275,1.361,1,1,1,-0.542,-0.5415,-0.493,0.8925,0.886,0.868,1,1,1,1,1,1,36.6435305917753,0.0202273487128051,"South"
"MS",2018,53.6,10.97,2983,NA,0.599,0.809,0.704,0.7045,0.703,4,4,4,1.324,1.564,1.444,1.4345,1.4275,1,1,1,-0.5685,-0.542,-0.5415,0.8755,0.8925,0.886,1,1,1,1,1,1,37.6137110291653,0.0211867247737177,"South"
"MS",2019,52,10.83,2978,NA,0.586,0.809,0.6975,0.704,0.7045,4,4,4,1.3,1.548,1.424,1.444,1.4345,1,1,1,-0.5535,-0.5685,-0.542,0.8705,0.8755,0.8925,1,1,1,1,1,1,38.3594358629953,0.0210208193418402,"South"
"MS",2020,54,10.32,2958,46.3,0.552,0.918,0.735,0.6975,0.704,4,4,4,1.346,1.602,1.474,1.424,1.444,1,1,1,-0.6015,-0.5535,-0.5685,0.8725,0.8705,0.8755,1,1,1,1,1,1,38.9193373901285,0.0213657876943881,"South"
"MT",1998,59.9,12.9,892,NA,0.666,0.74,0.703,0.703,NA,5,5,5,1.554,1.579,1.5665,1.5665,NA,1,1,1,-0.6795,-0.6795,NA,0.887,0.887,NA,1,1,NA,1,1,NA,22.9025784753363,0.0359865470852018,"West"
"MT",1999,56.55,13,898,NA,0.543,0.713,0.628,0.703,0.703,5,5,5,1.537,1.528,1.5325,1.5665,1.5665,1,1,1,-0.647,-0.6795,-0.6795,0.8855,0.887,0.887,1,1,1,1,1,1,23.1761692650334,0.0365590200445434,"West"
"MT",2000,60.45,13.14,904,NA,0.543,0.713,0.628,0.628,0.703,5,5,5,1.537,1.528,1.5325,1.5325,1.5665,1,1,1,-0.647,-0.647,-0.6795,0.8855,0.8855,0.887,1,1,1,1,1,1,24.199889380531,0.0351769911504425,"West"
"MT",2001,65.7,11.35,907,NA,0.632,0.636,0.634,0.628,0.628,5,5,5,1.741,1.522,1.6315,1.5325,1.5325,1,1,1,-0.7165,-0.647,-0.647,0.915,0.8855,0.8855,1,1,1,1,1,1,25.1902976846747,0.0353472987872106,"West"
"MT",2002,61.1,11.74,912,NA,0.632,0.636,0.634,0.634,0.628,5,5,5,1.741,1.522,1.6315,1.6315,1.5325,1,1,1,-0.7165,-0.7165,-0.647,0.915,0.915,0.8855,1,1,1,1,1,1,26.2523026315789,0.0339912280701754,"West"
"MT",2003,64.2,11.23,920,NA,0.599,0.585,0.592,0.634,0.634,5,5,5,1.753,1.515,1.634,1.6315,1.6315,1,1,1,-0.654,-0.7165,-0.7165,0.98,0.915,0.915,1,1,1,1,1,1,27.9509782608696,0.0360869565217391,"West"
"MT",2004,64.3,11.31,930,NA,0.599,0.585,0.592,0.592,0.634,5,5,5,1.753,1.515,1.634,1.634,1.6315,1,1,1,-0.654,-0.654,-0.7165,0.98,0.98,0.915,1,1,1,1,1,1,30.2801075268817,0.0374193548387097,"West"
"MT",2005,63.1,11.29,940,NA,-0.041,-0.431,-0.236,0.592,0.592,2,2,2,1.897,1.704,1.8005,1.634,1.634,0,0,0,-0.7515,-0.654,-0.654,1.049,0.98,0.98,0,1,1,0,1,1,32.8465957446808,0.0381914893617021,"West"
"MT",2006,61.4,11.45,953,NA,-0.041,-0.431,-0.236,-0.236,0.592,2,2,2,1.897,1.704,1.8005,1.8005,1.634,0,0,0,-0.7515,-0.7515,-0.654,1.049,1.049,0.98,0,0,1,0,0,1,34.8017838405037,0.0377754459601259,"West"
"MT",2007,63,11.62,965,NA,0.385,-0.242,0.0715,-0.236,-0.236,3,3,3,1.921,1.817,1.869,1.8005,1.8005,1,1,1,-0.8035,-0.7515,-0.7515,1.0655,1.049,1.049,1,0,0,0,0,0,37.5473575129534,0.0393782383419689,"West"
"MT",2008,62.3,11.28,976,NA,0.385,-0.242,0.0715,0.0715,-0.236,3,3,3,1.921,1.817,1.869,1.869,1.8005,1,1,1,-0.8035,-0.8035,-0.7515,1.0655,1.0655,1.049,1,1,0,0,0,0,38.1402663934426,0.0381147540983607,"West"
"MT",2009,60.6,10.8,984,NA,0.112,0.705,0.4085,0.0715,0.0715,4,4,4,2.05,1.882,1.966,1.869,1.869,1,1,1,-0.8635,-0.8035,-0.8035,1.1025,1.0655,1.0655,0,1,1,1,0,0,36.7762195121951,0.0336382113821138,"West"
"MT",2010,62,9.92,991,55.9,0.112,0.705,0.4085,0.4085,0.0715,4,4,4,2.05,1.882,1.966,1.966,1.869,1,1,1,-0.8635,-0.8635,-0.8035,1.1025,1.1025,1.0655,0,0,1,1,1,0,38.6842583249243,0.0353178607467205,"West"
"MT",2011,56.7,9.63,998,NA,0.817,0.707,0.762,0.4085,0.4085,5,5,5,2.106,1.89,1.998,1.966,1.966,1,1,1,-0.8965,-0.8635,-0.8635,1.1015,1.1025,1.1025,1,0,0,1,1,1,41.077254509018,0.0321643286573146,"West"
"MT",2012,57.7,9.36,1004,NA,0.817,0.707,0.762,0.762,0.4085,5,5,5,2.106,1.89,1.998,1.998,1.966,1,1,1,-0.8965,-0.8965,-0.8635,1.1015,1.1015,1.1025,1,1,0,1,1,1,42.1722111553785,0.0306772908366534,"West"
"MT",2013,59.7,9.43,1014,NA,0.737,0.735,0.736,0.762,0.762,4,4,4,2.146,1.95,2.048,1.998,1.998,1,1,1,-0.906,-0.8965,-0.8965,1.142,1.1015,1.1015,1,1,1,1,1,1,43.0847140039448,0.0316568047337278,"West"
"MT",2014,58.4,9.22,1023,NA,0.737,0.735,0.736,0.736,0.762,4,4,4,2.146,1.95,2.048,2.048,1.998,1,1,1,-0.906,-0.906,-0.8965,1.142,1.142,1.1015,1,1,1,1,1,1,44.161485826002,0.0318670576735093,"West"
"MT",2015,59.2,8.86,1031,NA,0.776,0.704,0.74,0.736,0.736,4,4,4,2.208,2.019,2.1135,2.048,2.048,1,1,1,-0.942,-0.906,-0.906,1.1715,1.142,1.142,1,1,1,1,1,1,45.2028128031038,0.0315227934044617,"West"
"MT",2016,57.7,9.1,1042,NA,0.776,0.704,0.74,0.74,0.736,4,4,4,2.208,2.019,2.1135,2.1135,2.048,1,1,1,-0.942,-0.942,-0.906,1.1715,1.1715,1.142,1,1,1,1,1,1,43.6572936660269,0.0298464491362764,"West"
"MT",2017,56.5,9.16,1054,NA,0.76,0.707,0.7335,0.74,0.74,4,4,4,2.184,2.082,2.133,2.1135,2.1135,1,1,1,-0.9925,-0.942,-0.942,1.1405,1.1715,1.1715,1,1,1,1,1,1,46.0473434535104,0.029696394686907,"West"
"MT",2018,55.8,9.33,1062,NA,0.76,0.707,0.7335,0.7335,0.74,4,4,4,2.184,2.082,2.133,2.133,2.1135,1,1,1,-0.9925,-0.9925,-0.942,1.1405,1.1405,1.1715,1,1,1,1,1,1,47.9443502824859,0.0294726930320151,"West"
"MT",2019,57.8,9.48,1070,NA,0.704,0.66,0.682,0.7335,0.7335,4,4,4,2.123,2.295,2.209,2.133,2.133,1,1,1,-1.0555,-0.9925,-0.9925,1.1535,1.1405,1.1405,1,1,1,1,1,1,48.5284112149533,0.0301869158878505,"West"
"MT",2020,52.6,9.16,1087,53.4,0.704,0.66,0.682,0.682,0.7335,4,4,4,2.123,2.295,2.209,2.209,2.133,1,1,1,-1.0555,-1.0555,-0.9925,1.1535,1.1535,1.1405,1,1,1,1,1,1,48.1654093836247,0.0241950321987121,"West"
"NC",1998,58.8,7.57,7809,NA,0.262,-0.453,-0.0955,-0.0955,0.0025,2,2,2,1.121,1.718,1.4195,1.4195,1.376,0,0,0,-0.613,-0.613,-0.5955,0.8065,0.8065,0.7805,1,1,1,0,0,0,31.6161352285824,0.0181969522346011,"South"
"NC",1999,59.52,7.22,7949,NA,-0.189,-0.514,-0.3515,-0.0955,-0.0955,2,2,2,1.161,1.697,1.429,1.4195,1.4195,0,0,0,-0.6225,-0.613,-0.613,0.8065,0.8065,0.8065,0,1,1,0,0,0,33.3847905396905,0.0177104038243804,"South"
"NC",2000,60.11,7.32,8082,NA,-0.189,-0.514,-0.3515,-0.3515,-0.0955,2,2,2,1.161,1.697,1.429,1.429,1.4195,0,0,0,-0.6225,-0.6225,-0.613,0.8065,0.8065,0.8065,0,0,1,0,0,0,34.3984780994803,0.0184484038604306,"South"
"NC",2001,60.16,7.09,8210,NA,-0.101,-0.494,-0.2975,-0.3515,-0.3515,1,1,1,1.191,1.607,1.399,1.429,1.429,0,0,0,-0.614,-0.6225,-0.6225,0.785,0.8065,0.8065,0,0,0,0,0,0,35.0876370280146,0.0175773447015834,"South"
"NC",2002,59.8,7.06,8326,NA,-0.101,-0.494,-0.2975,-0.2975,-0.3515,2,2,2,1.191,1.607,1.399,1.399,1.429,0,0,0,-0.614,-0.614,-0.6225,0.785,0.785,0.8065,0,0,0,0,0,0,35.7730482824886,0.017487388902234,"South"
"NC",2003,58.6,6.94,8423,NA,0.262,-0.407,-0.0725,-0.2975,-0.2975,2,2,2,1.3,1.619,1.4595,1.399,1.399,0,0,0,-0.6325,-0.614,-0.614,0.827,0.785,0.785,0,0,0,0,0,0,36.8501602754363,0.0174759586845542,"South"
"NC",2004,59.8,6.86,8553,NA,0.262,-0.407,-0.0725,-0.0725,-0.2975,2,2,2,1.3,1.619,1.4595,1.4595,1.399,0,0,0,-0.6325,-0.6325,-0.614,0.827,0.827,0.785,0,0,0,0,0,0,38.5687945750029,0.017561089676137,"South"
"NC",2005,60.2,6.61,8705,NA,-0.155,-0.437,-0.296,-0.0725,-0.0725,2,2,2,1.367,1.583,1.475,1.4595,1.4595,0,0,0,-0.653,-0.6325,-0.6325,0.822,0.827,0.827,0,0,0,0,0,0,40.8351177484205,0.0177139574956921,"South"
"NC",2006,59.8,6.1,8917,NA,-0.155,-0.437,-0.296,-0.296,-0.0725,2,2,2,1.367,1.583,1.475,1.475,1.4595,0,0,0,-0.653,-0.653,-0.6325,0.822,0.822,0.827,0,0,0,0,0,0,43.4591230234384,0.0166647975776606,"South"
"NC",2007,61,6.12,9118,NA,-0.227,-0.439,-0.333,-0.296,-0.296,2,2,2,1.393,1.538,1.4655,1.475,1.475,0,0,0,-0.648,-0.653,-0.653,0.8175,0.822,0.822,0,0,0,0,0,0,44.0327813116912,0.0169335380565914,"South"
"NC",2008,59.4,5.99,9309,NA,-0.222,-0.439,-0.3305,-0.333,-0.296,2,2,2,1.356,1.538,1.447,1.4655,1.475,0,0,0,-0.636,-0.648,-0.653,0.811,0.8175,0.822,0,0,0,0,0,0,44.9880116016758,0.0160060156837469,"South"
"NC",2009,56.9,5.92,9450,NA,-0.207,-0.463,-0.335,-0.3305,-0.333,3,3,3,1.495,1.531,1.513,1.447,1.4655,0,0,0,-0.6335,-0.636,-0.648,0.8795,0.811,0.8175,0,0,0,0,0,0,43.5085502645503,0.0140740740740741,"South"
"NC",2010,57.7,6.29,9575,66.1,-0.2,-0.415,-0.3075,-0.335,-0.3305,3,3,3,1.532,1.513,1.5225,1.513,1.447,0,0,0,-0.628,-0.6335,-0.636,0.8945,0.8795,0.811,0,0,0,0,0,0,43.8671122715405,0.0153733681462141,"South"
"NC",2011,55.7,5.93,9659,NA,0.696,0.759,0.7275,-0.3075,-0.335,4,4,4,1.645,1.607,1.626,1.5225,1.513,1,1,1,-0.673,-0.628,-0.6335,0.953,0.8945,0.8795,1,0,0,1,0,0,44.6964178486386,0.0137281292059219,"South"
"NC",2012,54,5.7,9752,NA,0.681,0.765,0.723,0.7275,-0.3075,4,4,4,1.648,1.618,1.633,1.626,1.5225,1,1,1,-0.6735,-0.673,-0.628,0.9595,0.953,0.8945,1,1,0,1,1,0,45.6414376538146,0.0127666119770304,"South"
"NC",2013,52.6,5.65,9847,NA,0.766,0.855,0.8105,0.723,0.7275,5,5,5,1.688,1.586,1.637,1.633,1.626,1,1,1,-0.6785,-0.6735,-0.673,0.9585,0.9595,0.953,1,1,1,1,1,1,46.9451508073525,0.0128160861175993,"South"
"NC",2014,53.1,5.62,9937,NA,0.768,0.865,0.8165,0.8105,0.723,5,5,5,1.668,1.705,1.6865,1.637,1.633,1,1,1,-0.7195,-0.6785,-0.6735,0.967,0.9585,0.9595,1,1,1,1,1,1,48.6254704639227,0.0130119754453054,"South"
"NC",2015,51.4,5.46,10037,NA,0.75,0.893,0.8215,0.8165,0.8105,5,5,5,1.658,1.693,1.6755,1.6865,1.637,1,1,1,-0.718,-0.7195,-0.6785,0.9575,0.967,0.9585,1,1,1,1,1,1,50.7052605360167,0.0124339942213809,"South"
"NC",2016,50.5,5.42,10162,NA,0.75,0.902,0.826,0.8215,0.8165,5,5,5,1.71,1.705,1.7075,1.6755,1.6865,1,1,1,-0.7455,-0.718,-0.7195,0.962,0.9575,0.967,1,1,1,1,1,1,51.7643967722889,0.0122908876205471,"South"
"NC",2017,49.7,5.2,10276,NA,0.768,0.913,0.8405,0.826,0.8215,5,5,5,1.747,1.717,1.732,1.7075,1.6755,1,1,1,-0.777,-0.7455,-0.718,0.955,0.962,0.9575,1,1,1,1,1,1,53.3789509536785,0.0117847411444142,"South"
"NC",2018,48.9,5.35,10391,NA,0.768,0.903,0.8355,0.8405,0.826,5,5,5,1.744,1.684,1.714,1.732,1.7075,1,1,1,-0.7655,-0.777,-0.7455,0.9485,0.955,0.962,1,1,1,1,1,1,54.6469252237513,0.0119526513328842,"South"
"NC",2019,48.9,5.17,10501,NA,0.683,0.825,0.754,0.8355,0.8405,4,4,4,1.838,1.718,1.778,1.714,1.732,1,1,1,-0.8165,-0.7655,-0.777,0.9615,0.9485,0.955,1,1,1,1,1,1,56.6156556518427,0.0116750785639463,"South"
"NC",2020,45.9,4.87,10449,66.7,0.646,0.797,0.7215,0.754,0.8355,4,4,4,1.847,1.726,1.7865,1.778,1.714,1,1,1,-0.824,-0.8165,-0.7655,0.9625,0.9615,0.9485,1,1,1,1,1,1,57.3180112929467,0.0102019331993492,"South"
"ND",1998,82.1,14.69,648,NA,0.605,0.663,0.634,0.634,NA,5,5,5,1.071,1.185,1.128,1.128,NA,1,1,1,-0.3935,-0.3935,NA,0.7345,0.7345,NA,1,1,NA,1,1,NA,25.9515432098765,0.0753086419753086,"Midwest"
"ND",1999,80.66,15.8,644,NA,0.528,0.663,0.5955,0.634,0.634,5,5,5,1.074,1.162,1.118,1.128,1.128,1,1,1,-0.3925,-0.3935,-0.3935,0.7255,0.7345,0.7345,1,1,1,1,1,1,26.5018633540373,0.0774378881987578,"Midwest"
"ND",2000,82.03,15.44,642,NA,0.528,0.663,0.5955,0.5955,0.634,5,5,5,1.074,1.162,1.118,1.118,1.128,1,1,1,-0.3925,-0.3925,-0.3935,0.7255,0.7255,0.7345,1,1,1,1,1,1,28.1933021806854,0.0799065420560748,"Midwest"
"ND",2001,81.79,16.35,639,NA,0.563,0.667,0.615,0.5955,0.5955,5,5,5,1.081,1.101,1.091,1.118,1.118,1,1,1,-0.364,-0.3925,-0.3925,0.727,0.7255,0.7255,1,1,1,1,1,1,29.560406885759,0.0813928012519562,"Midwest"
"ND",2002,82.3,15.26,638,NA,0.563,0.667,0.615,0.615,0.5955,5,5,5,1.081,1.101,1.091,1.091,1.118,1,1,1,-0.364,-0.364,-0.3925,0.727,0.727,0.7255,1,1,1,1,1,1,31.6531347962382,0.0813479623824451,"Midwest"
"ND",2003,83.1,14.38,639,NA,0.599,0.663,0.631,0.615,0.615,5,5,5,1.084,1.109,1.0965,1.091,1.091,1,1,1,-0.3575,-0.364,-0.364,0.739,0.727,0.727,1,1,1,1,1,1,34.5244131455399,0.0809076682316119,"Midwest"
"ND",2004,81.8,14.3,645,NA,0.599,0.663,0.631,0.631,0.615,5,5,5,1.084,1.109,1.0965,1.0965,1.091,1,1,1,-0.3575,-0.3575,-0.364,0.739,0.739,0.727,1,1,1,1,1,1,36.0604651162791,0.0776744186046512,"Midwest"
"ND",2005,82.1,13.94,646,NA,0.599,0.663,0.631,0.631,0.631,5,5,5,1.056,1.085,1.0705,1.0965,1.0965,1,1,1,-0.342,-0.3575,-0.3575,0.7285,0.739,0.739,1,1,1,1,1,1,38.2352941176471,0.0820433436532508,"Midwest"
"ND",2006,81.5,13.6,649,NA,0.599,0.663,0.631,0.631,0.631,5,5,5,1.056,1.085,1.0705,1.0705,1.0965,1,1,1,-0.342,-0.342,-0.3575,0.7285,0.7285,0.739,1,1,1,1,1,1,40.8331278890601,0.0790446841294299,"Midwest"
"ND",2007,81,13.68,653,NA,0.549,0.62,0.5845,0.631,0.631,5,5,5,1.036,1.094,1.065,1.0705,1.0705,1,1,1,-0.345,-0.342,-0.342,0.72,0.7285,0.7285,1,1,1,1,1,1,44.5258805513017,0.0811638591117917,"Midwest"
"ND",2008,79.9,12.97,658,NA,0.549,0.62,0.5845,0.5845,0.631,5,5,5,1.036,1.094,1.065,1.065,1.0705,1,1,1,-0.345,-0.345,-0.342,0.72,0.72,0.7285,1,1,1,1,1,1,48.4413373860182,0.0811550151975684,"Midwest"
"ND",2009,77.6,12.35,665,NA,0.514,0.621,0.5675,0.5845,0.5845,4,4,4,1.056,1.126,1.091,1.065,1.065,1,1,1,-0.3445,-0.345,-0.345,0.7465,0.72,0.72,1,1,1,1,1,1,48.4601503759398,0.0781954887218045,"Midwest"
"ND",2010,74.4,12.5,675,59.9,NA,NA,NA,0.5675,0.5845,NA,NA,NA,NA,NA,NA,1.091,1.065,NA,NA,NA,NA,-0.3445,-0.345,NA,0.7465,0.72,NA,1,1,NA,1,1,52.8536296296296,0.0782222222222222,"Midwest"
"ND",2011,71.6,12.43,686,NA,0.59,0.708,0.649,NA,0.5675,4,4,4,1.068,1.129,1.0985,NA,1.091,1,1,1,-0.3375,NA,-0.3445,0.761,NA,0.7465,1,NA,1,1,NA,1,60.6234693877551,0.0791545189504373,"Midwest"
"ND",2012,72.5,10.61,702,NA,0.59,0.708,0.649,0.649,NA,4,4,4,1.068,1.129,1.0985,1.0985,NA,1,1,1,-0.3375,-0.3375,NA,0.761,0.761,NA,1,1,NA,1,1,NA,73.8356125356125,0.0807692307692308,"Midwest"
"ND",2013,71.4,11.21,723,NA,0.66,0.682,0.671,0.649,0.649,4,4,4,1.148,1.166,1.157,1.0985,1.0985,1,1,1,-0.381,-0.3375,-0.3375,0.776,0.761,0.761,1,1,1,1,1,1,75.0636237897649,0.0791147994467497,"Midwest"
"ND",2014,70.4,11.11,739,NA,0.66,0.682,0.671,0.671,0.649,4,4,4,1.148,1.166,1.157,1.157,1.0985,1,1,1,-0.381,-0.381,-0.3375,0.776,0.776,0.761,1,1,1,1,1,1,81.0910690121786,0.0802435723951286,"Midwest"
"ND",2015,70.7,10.76,756,NA,0.617,0.671,0.644,0.671,0.671,4,4,4,1.167,1.157,1.162,1.157,1.157,1,1,1,-0.389,-0.381,-0.381,0.773,0.776,0.776,1,1,1,1,1,1,74.0699735449735,0.0765873015873016,"Midwest"
"ND",2016,68.9,11.03,756,NA,0.617,0.671,0.644,0.644,0.671,4,4,4,1.167,1.157,1.162,1.162,1.157,1,1,1,-0.389,-0.389,-0.381,0.773,0.773,0.776,1,1,1,1,1,1,68.7687830687831,0.0726190476190476,"Midwest"
